observation_id,company_id,company_name,year,dimension,woek_field,indicator_id,indicator,raw_value,unit,data_quality_class,source_id,source_url,source_anchor,extraction_method,confidence,note
uwpobs-247b01c97f4af0df,uwp100-sap,SAP,2024,Transformation,Net-Zero/Transformation,sbti_long_term_target_classification,SBTi Long-Term Zielklassifikation,1.5°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-e3b5e87b4ca459fa,uwp100-sap,SAP,2024,Transformation,Net-Zero/Transformation,sbti_long_term_target_year,SBTi Long-Term Zieljahr,2030,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-c01e3e9a3a8aa829,uwp100-sap,SAP,2024,Transformation,Net-Zero/Transformation,sbti_net_zero_status,SBTi Net-Zero Status,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-fbb55b71f7c802a0,uwp100-sap,SAP,2024,Transformation,Net-Zero/Transformation,sbti_net_zero_year,SBTi Net-Zero Zieljahr,2030,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,SAP SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-946811e96f6f402a,uwp100-sap,SAP,2024,Demokratie,Lobbying/Einflussnahme,lobbying_transparency,Lobbying-Transparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-9c79e1f17135a12f,uwp100-sap,SAP,2024,Demokratie,Compliance/Whistleblowing,whistleblowing_cases,Whistleblowing-Fälle und Abhilfe,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-17edb07358fd4201,uwp100-sap,SAP,2024,Mensch,Arbeitssicherheit,ltifr,Lost Time Injury Frequency Rate,,je Mio. Arbeitsstunden,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-cde2b160483190c7,uwp100-sap,SAP,2024,Planet,Klima,pilot_scope_1_2_absolut,Scope 1+2 absolut,,t CO2e,E,pilot-public-sources,https://www.sap.com/integrated-reports/2024/en/datahub/environmental-data.html,,provided_manual_pilot_import,0.4,Wert im SAP Data Hub vorhanden; aus Primaerquelle nachzuziehen (dann DQ A)
uwpobs-4819cc434f892547,uwp100-sap,SAP,2024,Planet,Klima,scope_1_2_ghg_absolute,Scope 1+2 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-ac08f1f5ecf946f0,uwp100-sap,SAP,2024,Transformation,EU-Taxonomie,taxonomy_aligned_revenue_share,Taxonomie-konformer Umsatzanteil,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-783528c2ba131517,uwp100-scout24,Scout24,2025,Datenqualität,Quellenstand,sbti_date_updated,SBTi Datenstand,2025-08-07,Datum,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Scout24 SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-56e65d10b298084d,uwp100-scout24,Scout24,2025,Planet,Klima/Transformationspfad,sbti_full_target_language,SBTi Zieltext,"Overall Net-Zero Target:
Scout24 SE commits to reach net-zero greenhouse gas emissions across the value chain by 2045.
Near-Term Targets:
Scout24 SE commits to reduce absolute scope 1 and 2 GHG emissions 69.8% by 2030 from a 2018 base year.
Scout24 SE also commits to reduce absolute scope 3 GHG emissions 50.4% within the same timeframe.
Long-Term Targets:
Scout24 SE commits to reduce absolute scope 1, 2 and 3 GHG emissions 90% by 2045 from a 2018 base year.",Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Scout24 SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-42333833ab018351,uwp100-scout24,Scout24,2025,Planet,Klima/Transformationspfad,sbti_near_term_status,SBTi Near-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Scout24 SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-dffe3c6f36b50496,uwp100-scout24,Scout24,2025,Planet,Klima/Transformationspfad,sbti_near_term_target_classification,SBTi Near-Term Zielklassifikation,1.5°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Scout24 SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-e218fcd5dd9406a3,uwp100-scout24,Scout24,2025,Planet,Klima/Transformationspfad,sbti_near_term_target_year,SBTi Near-Term Zieljahr,2030,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Scout24 SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-2cc68c1ba805b23a,uwp100-scout24,Scout24,2025,Planet,Klima/Transformationspfad,sbti_target_classification_long,SBTi Zielklassifikation Langtext,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Scout24 SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-48d0a442b1bc0acc,uwp100-scout24,Scout24,2025,Transformation,Net-Zero/Transformation,sbti_long_term_status,SBTi Long-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Scout24 SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-d751727fba7e3bae,uwp100-scout24,Scout24,2025,Transformation,Net-Zero/Transformation,sbti_long_term_target_classification,SBTi Long-Term Zielklassifikation,1.5°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Scout24 SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-def6507c7d81e0f7,uwp100-scout24,Scout24,2025,Transformation,Net-Zero/Transformation,sbti_long_term_target_year,SBTi Long-Term Zieljahr,2045,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Scout24 SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-571b34db71c56008,uwp100-scout24,Scout24,2025,Transformation,Net-Zero/Transformation,sbti_net_zero_status,SBTi Net-Zero Status,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Scout24 SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-9548263d54a9b3a3,uwp100-scout24,Scout24,2025,Transformation,Net-Zero/Transformation,sbti_net_zero_year,SBTi Net-Zero Zieljahr,2045,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Scout24 SE,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-7a63c15dec9c64b1,uwp100-scout24,Scout24,2024,Demokratie,Steuertransparenz,cbcr_tax_transparency,Country-by-Country Reporting / Steuertransparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-0632cae0581ada12,uwp100-scout24,Scout24,2024,Demokratie,Datenschutz,data_privacy_incidents,Datenschutzverstöße / Bußgelder,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-e9b63a424ff8625a,uwp100-scout24,Scout24,2024,Demokratie,Lobbying/Einflussnahme,lobbying_transparency,Lobbying-Transparenz,,Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-6dba0fa4fb73ec01,uwp100-scout24,Scout24,2024,Demokratie,Compliance/Whistleblowing,whistleblowing_cases,Whistleblowing-Fälle und Abhilfe,,Anzahl/Status,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-8427cb1304172682,uwp100-scout24,Scout24,2024,Mensch,Arbeitssicherheit,ltifr,Lost Time Injury Frequency Rate,,je Mio. Arbeitsstunden,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-aa566cd3726a23b1,uwp100-scout24,Scout24,2024,Mensch,Diversität/Teilhabe,women_management_share,Frauenanteil Management,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-9d175f46af103e63,uwp100-scout24,Scout24,2024,Planet,Energie,renewable_electricity_share,Erneuerbarer Strom,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-fc3a30d1d977cd1f,uwp100-scout24,Scout24,2024,Planet,Klima,scope_1_2_ghg_absolute,Scope 1+2 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-d54ade126e78ff0c,uwp100-scout24,Scout24,2024,Planet,Lieferkette/Klima,scope_3_ghg_absolute,Scope 3 absolut,,t CO2e,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-bc54269d37abf473,uwp100-scout24,Scout24,2024,Transformation,EU-Taxonomie,taxonomy_aligned_revenue_share,Taxonomie-konformer Umsatzanteil,,%,E,uwp-required-field-gap,,,required_field_gap_rendered,0.0,"UWP-Kernfeld noch nicht maschinell aus einer versionierten Primärquelle belegt; nicht schätzen, nicht mit 0 füllen."
uwpobs-6c3e9c2b53627f05,uwp100-siemens,Siemens,2024,Datenqualität,Quellenstand,sbti_date_updated,SBTi Datenstand,2024-09-19,Datum,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Siemens AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-6082fc999de658e1,uwp100-siemens,Siemens,2024,Demokratie,Governance (extern),pilot_cdp_climate_change,CDP Climate Change,A-Liste,Rating,C,pilot-public-sources,https://www.marketscreener.com/quote/stock/SIEMENS-AG-56358595/news/Siemens-Sustainability-Report-FY-2024-48526984/,,provided_manual_pilot_import,0.72,zusaetzlich EcoVadis Platinum (Top 1%)
uwpobs-26d72d40be3fb1d4,uwp100-siemens,Siemens,2024,Mensch,Diversitaet/Teilhabe,pilot_frauen_im_topmanagement,Frauen im Topmanagement,32.6,% (FY2024),A,pilot-public-sources,https://www.marketscreener.com/quote/stock/SIEMENS-AG-56358595/news/Siemens-Sustainability-Report-FY-2024-48526984/,,provided_manual_pilot_import,0.72,
uwpobs-316432a3d551e6f6,uwp100-siemens,Siemens,2023,Mensch,Qualifizierung,wikirate_gri_training_hours,GRI 404-1 average hours of training,30,hours,C,wikirate-open-esg,https://wikirate.org/~18820004,https://wikirate.org/~18819833,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-6dea58dcbd5f08f8,uwp100-siemens,Siemens,2022,Mensch,Qualifizierung,wikirate_gri_training_hours,GRI 404-1 average hours of training,10.3,hours,C,wikirate-open-esg,https://wikirate.org/~15565749,https://wikirate.org/~15565716,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-4ee38ac6dd7d9c78,uwp100-siemens,Siemens,2023,Mensch,Arbeitssicherheit,wikirate_gri_worker_fatalities,GRI 403-9 worker fatalities,0,count,C,wikirate-open-esg,https://wikirate.org/~18820034,https://wikirate.org/~18819833,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-ac6ccd4fa0cc2702,uwp100-siemens,Siemens,2017,Mensch,Arbeitssicherheit,wikirate_gri_worker_fatalities,GRI 403-9 worker fatalities,8,count,C,wikirate-open-esg,https://wikirate.org/~3354298,https://wikirate.org/~3354029,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
uwpobs-05a593de95e91dd2,uwp100-siemens,Siemens,2024,Planet,Klima/Transformationspfad,pilot_sbti_validierte_2030_2050_ziele_net_zero_standard,SBTi-validierte 2030/2050-Ziele (Net-Zero-Standard),validiert (FY2024),Status,A,pilot-public-sources,https://press.siemens.com/global/en/pressrelease/siemens-achieves-strong-progress-sustainability-targets,,provided_manual_pilot_import,0.72,
uwpobs-b27a43c112220cb6,uwp100-siemens,Siemens,2024,Planet,Klima,pilot_scope_1_2_reduktion_vs_basisjahr_2019,Scope 1+2 Reduktion vs. Basisjahr 2019,-60,% (FY2024),A,pilot-public-sources,https://press.siemens.com/global/en/pressrelease/siemens-achieves-strong-progress-sustainability-targets,,provided_manual_pilot_import,0.72,55%-Ziel fuer 2025 ein Jahr frueher uebererfuellt; FY2025 bereits -66%
uwpobs-3b8a5f6a2c3b8162,uwp100-siemens,Siemens,2024,Planet,Transformation/EU-Taxonomie,pilot_taxonomie_konformer_umsatz,Taxonomie-konformer Umsatz,25,% (19 Mrd. EUR von 76 Mrd.; eligible 68%),A,pilot-public-sources,https://www.marketscreener.com/quote/stock/SIEMENS-AG-56358595/news/Siemens-Sustainability-Report-FY-2024-48526984/,,provided_manual_pilot_import,0.72,"FY2025: Alignment-Rate 52,0%"
uwpobs-2d963a167512785c,uwp100-siemens,Siemens,2024,Planet,Transformation (Enabler),pilot_vermiedene_kundenemissionen_vs_eigene_wertschoepfungskette,Vermiedene Kundenemissionen vs. eigene Wertschoepfungskette,144 vs. 121,Mt CO2e (FY2024),B,pilot-public-sources,https://press.siemens.com/global/en/pressrelease/siemens-achieves-strong-progress-sustainability-targets,,provided_manual_pilot_import,0.72,
uwpobs-c0b063d883c90619,uwp100-siemens,Siemens,2024,Planet,Klima/Transformationspfad,sbti_ba15_date,SBTi Business Ambition 1.5C Datum,2021-08-19,Datum,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Siemens AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-9552cdece3245246,uwp100-siemens,Siemens,2024,Planet,Klima/Transformationspfad,sbti_ba15_status,SBTi Business Ambition 1.5C Status,BA1.5 member,Status,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Siemens AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-b4491c2204a48a07,uwp100-siemens,Siemens,2024,Planet,Klima/Transformationspfad,sbti_full_target_language,SBTi Zieltext,"Overall Net-Zero Target: 
Siemens AG commits to reach net-zero greenhouse gas emissions across the value chain by FY2050.
Near-Term Targets: 
Siemens AG commits to reduce absolute scope 1 and 2 GHG emissions 90% by FY2030 from a FY2019 base year.* Siemens AG commits to reduce absolute scope 3 GHG emissions 30% within the same timeframe.
*The target boundary includes land-related emissions and removals from bioenergy feedstocks.""
Long-Term Targets: 
Siemens AG commits to maintain a minimum of 90% absolute scope 1 and 2 GHG emissions reductions from FY2030 through FY2050 from a FY2019 base year.* Siemens AG commits to reduce absolute scope 3 GHG emissions 90% by FY2050 from a FY2019 base year.
*The target boundary includes land-related emissions and removals from bioenergy feedstocks.",Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Siemens AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-90e49e290744a8b8,uwp100-siemens,Siemens,2024,Planet,Klima/Transformationspfad,sbti_near_term_status,SBTi Near-Term Zielstatus,Targets set,Status,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Siemens AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-271a25ed44ade444,uwp100-siemens,Siemens,2024,Planet,Klima/Transformationspfad,sbti_near_term_target_classification,SBTi Near-Term Zielklassifikation,1.5°C,Klassifikation,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Siemens AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-2d21d91074baa374,uwp100-siemens,Siemens,2024,Planet,Klima/Transformationspfad,sbti_near_term_target_year,SBTi Near-Term Zieljahr,FY2030,Jahr,A,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Siemens AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-9e04be278f671ad0,uwp100-siemens,Siemens,2024,Planet,Klima/Transformationspfad,sbti_target_classification_long,SBTi Zielklassifikation Langtext,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C,Text,B,sbti-target-dashboard,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Siemens AG,official_xlsx_import:safe_name_match,0.86,SBTi-Zieldaten; kein Nachweis tatsächlicher Emissionsreduktion.
uwpobs-f1eab101bee89303,uwp100-siemens,Siemens,2023,Planet,Energie,wikirate_gri_energy_consumption,GRI 302-1 Total energy consumption,9115000,Gigajoules,C,wikirate-open-esg,https://wikirate.org/~18820130,https://wikirate.org/~18819833,wikirate_bulk_csv_export,0.62,WikiRate Community-/Sekundärdaten; Antwortseite und Primärquelle prüfen.
